seID,SrcIp,DstIp,SrcPort,DstPort,ulVolume,dlVolume,totalVolume,ulPacket,dlPacket,totalPacket,timestamp
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:19
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:19
2587,170524674,134744072,0,0,1277486709,1277486709,1277486709,33965,33713,67678,2025-01-19 01:50:19
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:22
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:22
2587,170524674,134744072,0,0,1277486709,1277486709,1277486709,33965,33713,67678,2025-01-19 01:50:22
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:25
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:25
2587,170524674,134744072,0,0,1277486709,1277486709,1277486709,33965,33713,67678,2025-01-19 01:50:25
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:28
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:28
2587,170524674,134744072,0,0,1277486709,1277486709,1277486709,33965,33713,67678,2025-01-19 01:50:28
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:31
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:31
2587,170524674,134744072,0,0,1277486709,1277486709,1277486709,33965,33713,67678,2025-01-19 01:50:31
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:34
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:34
2587,170524674,134744072,0,0,1277486709,1277486709,1277486709,33965,33713,67678,2025-01-19 01:50:34
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:37
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:37
2587,170524674,134744072,0,0,1277486709,1277486709,1277486709,33965,33713,67678,2025-01-19 01:50:37
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:40
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:40
2587,170524674,134744072,0,0,1281541260,1281541260,1281541260,34072,33820,67892,2025-01-19 01:50:40
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:43
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:43
2587,170524674,134744072,0,0,1281541260,1281541260,1281541260,34072,33820,67892,2025-01-19 01:50:43
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:46
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:46
2587,170524674,134744072,0,0,1281541260,1281541260,1281541260,34072,33820,67892,2025-01-19 01:50:46
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:49
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:49
2587,170524674,134744072,0,0,1281541260,1281541260,1281541260,34072,33820,67892,2025-01-19 01:50:49
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:52
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:52
2587,170524674,134744072,0,0,1281541260,1281541260,1281541260,34072,33820,67892,2025-01-19 01:50:52
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:55
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:55
2587,170524674,134744072,0,0,1281541260,1281541260,1281541260,34072,33820,67892,2025-01-19 01:50:55
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:50:58
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:50:58
2587,170524674,134744072,0,0,1281541260,1281541260,1281541260,34072,33820,67892,2025-01-19 01:50:58
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:01
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:01
2587,170524674,134744072,0,0,1281541260,1281541260,1281541260,34072,33820,67892,2025-01-19 01:51:01
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:04
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:04
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:04
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:07
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:07
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:07
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:10
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:10
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:10
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:13
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:13
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:13
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:16
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:16
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:16
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:19
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:19
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:19
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:22
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:22
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:22
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:25
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:25
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:25
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:28
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:28
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:28
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:31
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:31
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:31
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:34
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:34
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:34
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:37
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:37
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:37
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:40
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:40
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:40
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:43
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:43
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:43
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:46
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:46
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:46
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:49
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:49
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:49
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:52
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:52
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:52
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:55
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:55
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:55
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:51:58
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:51:58
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:51:58
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:01
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:01
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:01
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:04
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:04
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:04
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:07
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:07
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:07
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:10
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:10
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:10
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:13
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:13
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:13
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:16
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:16
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:16
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:19
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:19
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:19
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:22
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:22
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:22
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:25
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:25
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:25
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:28
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:28
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:28
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:31
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:31
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:31
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:34
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:34
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:34
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:37
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:37
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:37
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:40
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:40
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:40
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:43
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:43
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:43
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:46
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:46
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:46
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:49
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:49
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:49
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:52
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:52
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:52
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:55
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:55
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:55
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:52:58
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:52:58
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:52:58
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:01
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:01
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:01
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:04
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:04
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:04
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:07
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:07
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:07
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:10
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:10
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:10
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:13
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:13
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:13
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:16
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:16
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:16
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:19
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:19
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:19
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:22
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:22
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:22
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:25
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:25
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:25
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:28
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:28
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:28
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:31
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:31
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:31
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:34
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:34
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:34
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:37
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:37
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:37
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:40
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:40
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:40
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:43
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:43
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:43
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:46
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:46
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:46
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:49
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:49
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:49
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:52
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:52
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:52
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:55
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:55
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:55
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:53:58
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:53:58
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:53:58
2587,170524674,2170660929,52059,5201,198656,198656,198656,16,14,30,2025-01-19 01:54:01
2587,170524674,2170660929,54571,5201,3991733023,3991733023,3991733023,47637,91714,139351,2025-01-19 01:54:01
2587,170524674,134744072,0,0,1282678050,1282678050,1282678050,34102,33850,67952,2025-01-19 01:54:01
1110,170524675,2170660929,60721,5201,0,0,0,1,0,1,2025-01-19 01:40:19
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:22
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:25
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:28
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:31
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:34
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:37
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:40
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:43
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:46
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:49
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:52
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:55
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:40:58
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:01
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:04
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:07
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:10
1110,170524675,134744072,0,0,6669168,6669168,6669168,225,176,401,2025-01-19 01:41:10
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:13
1110,170524675,134744072,0,0,15687702,15687702,15687702,481,414,895,2025-01-19 01:41:13
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:16
1110,170524675,134744072,0,0,24782022,24782022,24782022,736,654,1390,2025-01-19 01:41:16
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:19
1110,170524675,134744072,0,0,34709988,34709988,34709988,987,916,1903,2025-01-19 01:41:19
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:22
1110,170524675,134744072,0,0,43501164,43501164,43501164,1237,1148,2385,2025-01-19 01:41:22
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:25
1110,170524675,134744072,0,0,54831171,54831171,54831171,1490,1447,2937,2025-01-19 01:41:25
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:28
1110,170524675,134744072,0,0,62712915,62712915,62712915,1745,1655,3400,2025-01-19 01:41:28
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:31
1110,170524675,134744072,0,0,69382083,69382083,69382083,1917,1831,3748,2025-01-19 01:41:31
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:34
1110,170524675,134744072,0,0,79120584,79120584,79120584,2170,2088,4258,2025-01-19 01:41:34
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:37
1110,170524675,134744072,0,0,90299019,90299019,90299019,2431,2383,4814,2025-01-19 01:41:37
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:40
1110,170524675,134744072,0,0,99469125,99469125,99469125,2683,2625,5308,2025-01-19 01:41:40
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:43
1110,170524675,134744072,0,0,107502441,107502441,107502441,2930,2837,5767,2025-01-19 01:41:43
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:46
1110,170524675,134744072,0,0,118377732,118377732,118377732,3186,3124,6310,2025-01-19 01:41:46
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:49
1110,170524675,134744072,0,0,126600513,126600513,126600513,3438,3341,6779,2025-01-19 01:41:49
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:52
1110,170524675,134744072,0,0,136642158,136642158,136642158,3691,3606,7297,2025-01-19 01:41:52
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:55
1110,170524675,134744072,0,0,145660692,145660692,145660692,3940,3844,7784,2025-01-19 01:41:55
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:41:58
1110,170524675,134744072,0,0,156081267,156081267,156081267,4198,4119,8317,2025-01-19 01:41:58
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:42:01
